Rank,Difficulty,Score,Name,Level
552,Insane,27623039,Kamazune,85
553,Insane,27622911,SugAr+,85
554,Insane,27622911,Hal,85
555,Insane,27622847,kanonn,85
556,Insane,27622847,GHC | Sonic,85
557,Insane,27622847,Ando,85
558,Insane,27622783,Kilgo,85
559,Insane,27622783,五月,85
560,Insane,27622783,山泥若藻,85
561,Insane,27622783,TSH| Arthur,85
562,Insane,27622783,Dokonoi,85
563,Insane,27622719,只の人,85
564,Insane,27622655,Xagel,85
565,Insane,27622655,Gin,85
566,Insane,27622655,END,85
567,Insane,27622591,DedeMiku,85
568,Insane,27622591,Artfushaser,85
569,Insane,27622591,War,85
570,Insane,27622591,Satvotore,85
571,Insane,27622527,Ramadhan,85
572,Insane,27622527,Raiz,85
573,Insane,27622527,Orvee,85
574,Insane,27622399, ,85
575,Insane,27622399,Gucci,85
576,Insane,27622335,GANGAN,85
577,Insane,27622335,Taurus,85
578,Insane,27622335,Syilvie,85
579,Insane,27622335,Phuc,85
580,Insane,27622271,Seikyo,85
581,Insane,27622271,Lize,85
582,Insane,27622271,=-|,85
583,Insane,27622271,Mirror,85
584,Insane,27622271,Mine,85
585,Insane,27622271,Maou,85
586,Insane,27622207,ElboyNG,85
587,Insane,27622143,RRIN,85
588,Insane,27622015,Takuto,85
589,Insane,27622015,Zex,85
590,Insane,27622015,voltame,85
591,Insane,27622015,Zakura,85
592,Insane,27621951,FIE | Haruki,85
593,Insane,27621951,Azuren,85
594,Insane,27621951,yjchoy,85
595,Insane,27621823,นาซรี,85
596,Insane,27621823,CT-Zext,85
597,Insane,27621823,Melchior,85
598,Insane,27621823,Bond,85
599,Insane,27621759,dndj,85
600,Insane,27621695,NS-Hyt,85
601,Insane,27621695,Kraylore,85
602,Insane,27621631,Orion,85
603,Insane,27621567,Dorabit,85
604,Insane,27621567,RedTea2523,85
605,Insane,27621503,BB,85
606,Insane,27621503,聖園三力,85
607,Insane,27621503,Eara,85
608,Insane,27621503,Haqua,85
609,Insane,27621439,Dav,85
610,Insane,27621375,=+,85
611,Insane,27621311,Ryan,85
612,Insane,27621311,cClshingo,85
613,Insane,27621311,Ashvil,85
